Course ID,Section,Date,Professor,Professor Score,Difficulty
CMSC 27100,3,Autumn 2019,Timothy Ng,7.171090327389870,N/A
CMSC 27100,4,Autumn 2019,Timothy Ng,6.415434674499770,N/A
PORT 10200,1,Winter 2016,Ana Maria Lima,N/A,2.17
PORT 10200,1,Winter 2019,Alice McLean,N/A,4.50
CMSC 23310,1,Spring 2016,Borja Sotomayor Basilio,9.665000000000000,7.75
CMSC 23310,1,Spring 2020,Ian Foster,7.514312847498020,N/A
CMSC 23310,2,Spring 2016,Borja Sotomayor Basilio,8.816384531374110,9.82
EALC 24706,1,Spring 2017,Susan Burns,9.702222222222220,7.88
GNSE 12102,1,Autumn 2019,Lara Janson,9.670000000000000,N/A
PBPL 27000,1,Winter 2020,Felix Tintelnot,4.351396059355740,N/A
PBPL 27000,1,Winter 2021,Felix Tintelnot,7.118643799680990,N/A
PBPL 27000,1,Spring 2015,Felix Tintelnot,7.0810919527603100,6.47
PBPL 27000,1,Winter 2016,Felix Tintelnot,5.075502606443830,6.46
PBPL 27000,1,Winter 2017,Felix Tintelnot,5.15648813368662,7.83
PBPL 27000,2,Winter 2020,Felix Tintelnot,6.0685703915597800,N/A
PBPL 27000,2,Winter 2021,Felix Tintelnot,5.470976372832050,N/A
PBPL 27000,2,Spring 2015,Felix Tintelnot,8.995555555555560,6.05
PBPL 27000,2,Winter 2016,Felix Tintelnot,5.294065891251460,5.42
PBPL 27000,2,Winter 2017,Felix Tintelnot,5.292500838544020,8.21
ANTH 25100,1,Winter 2017,Pierre Sean Brotherton,7.314806090810210,9.33
ANTH 25100,1,Spring 2016,Pierre Sean Brotherton,9.898888888888890,9.14
GLST 25132,1,Autumn 2020,Supurna Dasgupta,10.0,N/A
BIOS 29814,9,Winter 2020,"Olufunmilayo Olopade, Christopher Olopade",N/A,N/A
PBPL 23600,1,Autumn 2014,Elisabeth Clemens,9.27,5.65
PBPL 23600,1,Spring 2016,Terry N Clark,6.432198220652890,2.53
PBPL 23600,1,Autumn 2016,Elisabeth Clemens,5.449645976852330,7.58
PBPL 23600,1,Autumn 2019,Elisabeth Clemens,7.377404195658950,N/A
ANTH 25150,1,Spring 2017,Morris Fred,9.4875,4.20
BIOS 25108,1,Winter 2020,"Wei Du, Marsha R Rosner",N/A,N/A
SOSC 23000,1,Winter 2015,Muzaffar Alam,8.702222222222220,3.69
SOSC 23000,1,Winter 2016,Muzaffar Alam,5.418451214457100,3.92
SOSC 23000,1,Winter 2017,Muzaffar Alam,7.666127968631640,4.17
SOSC 23000,1,Winter 2020,Muzaffar Alam,6.445993547289500,N/A
SOSC 23000,1,Winter 2021,"Muzaffar Alam, Shariq Khan",8.789725243343740,N/A
PBPL 25216,1,Spring 2020,William Howell,9.694,N/A
ARTH 14107,1,Winter 2020,Seth Estrin,7.645594652931710,N/A
ARTH 14107,1,Spring 2015,Richard Neer,8.48060263483098,3.75
ARTH 14107,1,Spring 2017,Richard Neer,9.092222222222220,3.80
ARTH 14107,1,Winter 2016,Richard Neer,6.173049565181800,3.29
REES 29021,1,Winter 2017,Angelina Ilieva,9.251111111111110,4.92
REES 29021,1,Spring 2020,Angelina Ilieva,7.188522510844090,N/A
REES 29021,1,Winter 2021,Angelina Ilieva,9.199592428246170,N/A
CHEM 10200,0,Winter 2015,"Meishan Zhao,Britni Ratliff",6.296603199751230,18.80
CHEM 10200,0,Winter 2016,"Meishan Zhao,Britni Ratliff",6.001860136879440,15.13
CHEM 10200,1,Winter 2017,"Meishan Zhao,Britni Ratliff",9.668333333333330,15.94
CHEM 10200,1,Winter 2018,"Meishan Zhao,Britni Ratliff",6.731990153580550,14.88
CHEM 10200,1,Winter 2020,"Nolan Shepherd, Meishan Zhao",7.5613193665908000,N/A
CHEM 10200,1,Winter 2021,"Britni Ratliff, Meishan Zhao",7.144762584142250,N/A
DIGS 20007,1,Autumn 2020,Hoyt Long,7.154616486688760,N/A
DIGS 20007,1,Autumn 2019,David Schloen,9.767,N/A
ITAL 12200,1,Spring 2015,Incoronata Grosso,N/A,5.92
ITAL 12200,1,Spring 2016,Elizabeth Porretto,N/A,3.33
ITAL 12200,1,Spring 2017,Elizabeth Porretto,N/A,5.09
ITAL 12200,1,Spring 2018,Elizabeth Porretto,N/A,4.63
ITAL 12200,1,Spring 2019,Elizabeth Porretto,N/A,3.94
ITAL 12200,1,Winter 2019,Elizabeth Porretto,N/A,6.69
ITAL 12200,1,Winter 2020,Clelia Masciello,N/A,N/A
ITAL 12200,1,Winter 2021,Clelia Masciello,8.666331955664100,N/A
ITAL 12200,1,Spring 2020,Elizabeth Porretto,9.802000000000000,N/A
ECON 20300,1,Autumn 2014,Kotaro Yoshida,7.40211617560648,8.04
ECON 20300,1,Autumn 2015,Kotaro Yoshida,8.548619715157110,10.68
ECON 20300,1,Autumn 2016,Kotaro Yoshida,9.002273386816320,7.32
ECON 20300,1,Spring 2015,Kotaro Yoshida,8.98491339992725,8.78
ECON 20300,1,Spring 2016,Yiyao Wang,9.288888888888890,7.16
ECON 20300,1,Spring 2017,Yuyao Wang,3.3012214747394800,8.71
ECON 20300,2,Autumn 2014,Kotaro Yoshida,9.002838555719440,10.29
ECON 20300,2,Autumn 2015,Kotaro Yoshida,8.111664088450790,8.68
ECON 20300,2,Autumn 2016,Kotaro Yoshida,6.092509303561930,8.55
ECON 20300,2,Spring 2016,Ryan Hughes,5.407111039160900,5.59
ECON 20300,2,Spring 2017,Claudia Macaluso,5.306384861675720,9.58
ECON 20300,3,Autumn 2014,"Claudia Macaluso,Gunnar Heins",9.63994000151895,7.92
ECON 20300,3,Autumn 2016,Luis Simon Tamborrel,5.255135326354160,7.16
ECON 20300,4,Autumn 2014,"Claudia Macaluso,Gunnar Heins",6.904307659099900,10.12
ECON 20300,4,Autumn 2016,John vandenBerghe,6.0869094586546100,5.75
ECON 20300,9,(2156) Summer 2015,Kotaro Yoshida,4.879194397476950,10.00
CHIN 15001,9,Autumn 2017,,8.25,2.00
SPAN 20200,1,Autumn 2020,Rosa Larra,9.54,N/A
SPAN 20200,1,Autumn 2014,Irena Cajkova,N/A,5.00
SPAN 20200,1,Autumn 2015,Maria Lozada Cerna,N/A,3.20
SPAN 20200,1,Spring 2015,Izaskun Indacoechea,N/A,3.77
SPAN 20200,1,Spring 2016,Lidwina Van Den Hout,N/A,4.06
SPAN 20200,1,Winter 2015,Veronica Moraga Guerra,N/A,4.25
SPAN 20200,1,Autumn 2016,Maria Lozada Cerna,N/A,3.73
SPAN 20200,1,Autumn 2017,Izaskun Indacoechea,N/A,4.50
SPAN 20200,1,Autumn 2018,Maria Lozada Cerna,N/A,6.00
SPAN 20200,1,Spring 2017,Laura Tain Gutierrez,N/A,6.22
SPAN 20200,1,Winter 2017,Laura Tain Gutierrez,N/A,3.09
SPAN 20200,1,Autumn 2019,Enrique Macari,N/A,N/A
SPAN 20200,1,Spring 2018,Veronica Moraga Guerra,N/A,6.43
SPAN 20200,1,Spring 2019,Elga  Cremades Cortiella,N/A,4.13
SPAN 20200,1,Winter 2018,Jonathan Amato,N/A,5.80
SPAN 20200,1,Winter 2019,Veronica Moraga Guerra,N/A,4.73
SPAN 20200,1,Winter 2020,Veronica Moraga Guerra,N/A,N/A
SPAN 20200,1,Winter 2021,Claudia Quevedo-Webb,7.057551668129120,N/A
SPAN 20200,1,Spring 2020,Felipe Pieras-Guasp,9.687819950338850,N/A
SPAN 20200,2,Autumn 2020,Rosa Larra,6.508332692343600,N/A
SPAN 20200,2,Autumn 2014,Veronica Moraga Guerra,N/A,5.82
SPAN 20200,2,Autumn 2015,Felipe Rojas,N/A,3.57
SPAN 20200,2,Autumn 2018,Laura Tain Gutierrez,N/A,4.08
SPAN 20200,2,Spring 2015,Michael Mccarron,N/A,4.00
SPAN 20200,2,Spring 2016,Laura Tain Gutierrez,N/A,3.00
SPAN 20200,2,Winter 2015,Juan Camilo Acevedo Moreno,N/A,3.44
SPAN 20200,2,Winter 2016,Helena Mateos Fernandez,N/A,3.86
SPAN 20200,2,Autumn 2016,Helena Mateos Fernandez,N/A,4.92
SPAN 20200,2,Autumn 2017,Maria de los Angeles Gutierrez Bascon,N/A,4.00
SPAN 20200,2,Spring 2017,Helena Mateos Fernandez,N/A,4.60
SPAN 20200,2,Winter 2017,Izaskun Indacoechea,N/A,5.20
SPAN 20200,2,Autumn 2019,Laura Tain Gutierrez,N/A,N/A
SPAN 20200,2,Spring 2018,Izaskun Indacoechea,N/A,4.33
SPAN 20200,2,Spring 2019,Veronica Moraga Guerra,N/A,4.60
SPAN 20200,2,Winter 2018,Jose Estrada,N/A,6.33
SPAN 20200,2,Winter 2019,Rosa Larra,N/A,5.17
SPAN 20200,2,Winter 2020,Begona Arechabaleta Regulez,N/A,N/A
SPAN 20200,2,Winter 2021,Claudia Quevedo-Webb,7.618209435617870,N/A
SPAN 20200,2,Spring 2020,Felipe Pieras-Guasp,8.120100890540110,N/A
SPAN 20200,3,Autumn 2020,Rosa Larra,7.7445441442787,N/A
SPAN 20200,3,Autumn 2014,Irena Cajkova,N/A,5.09
SPAN 20200,3,Autumn 2015,Francisco Simian Vasquez,N/A,3.86
SPAN 20200,3,Autumn 2018,Laura Tain Gutierrez,N/A,3.42
SPAN 20200,3,Winter 2015,Veronica Moraga Guerra,N/A,4.22
SPAN 20200,3,Winter 2016,Juan Camilo Acevedo Moreno,N/A,4.81
SPAN 20200,3,Autumn 2016,Francisco Simian Vasquez,N/A,3.89
SPAN 20200,3,Autumn 2017,Jonathan Amato,N/A,4.86
SPAN 20200,3,Winter 2017,Manuel Olmedo Gobante,N/A,4.09
SPAN 20200,3,Autumn 2019,Enrique Macari,N/A,N/A
SPAN 20200,3,Winter 2018,Elga Mick Clausen,N/A,5.67
SPAN 20200,3,Winter 2019,Veronica Moraga Guerra,N/A,6.00
SPAN 20200,3,Winter 2020,Begona Arechabaleta Regulez,N/A,N/A
SPAN 20200,3,Winter 2021,Isaias Fanlo Gonzalez,6.970381158635630,N/A
SPAN 20200,4,Autumn 2020,Begona Arechabaleta Regulez,8.070405541138470,N/A
SPAN 20200,4,Autumn 2014,Lidwina Van Den Hout,N/A,3.17
SPAN 20200,4,Autumn 2015,Felipe Rojas,N/A,4.07
SPAN 20200,4,Autumn 2018,Laura Tain Gutierrez,N/A,4.08
SPAN 20200,4,Winter 2016,Janet Sedlar,N/A,4.91
SPAN 20200,4,Autumn 2016,Izaskun Indacoechea,N/A,4.29
SPAN 20200,4,Autumn 2017,Maria de los Angeles Gutierrez Bascon,N/A,5.17
SPAN 20200,4,Winter 2017,Janet Sedlar,N/A,5.00
SPAN 20200,4,Autumn 2019,Diana Palenzuela Rodrigo,N/A,N/A
SPAN 20200,4,Winter 2018,Izaskun Indacoechea,N/A,5.00
SPAN 20200,5,Autumn 2020,Begona Arechabaleta Regulez,9.293144148012620,N/A
SPAN 20200,5,Autumn 2018,Elga  Cremades Cortiella,N/A,5.00
SPAN 20200,5,Autumn 2019,Diana Palenzuela Rodrigo,N/A,N/A
JAPN 20402,1,Winter 2015,Harumi Lory,10.0,3.00
JAPN 20402,1,Winter 2017,Harumi Lory,9.727777777777780,9.40
PBPL 21750,1,Winter 2021,Sabina Shaikh,9.300000000000000,N/A
PHYS 23600,1,Winter 2020,Kathryn Levin,8.183,N/A
PHYS 23600,1,Winter 2021,Woowon Kang,7.84318040508714,N/A
ANTH 23700,1,Spring 2016,John Kelly,9.3125,8.00
STAT 22200,1,Spring 2015,Yibi Huang,8.989349697576900,6.05
STAT 22200,1,Spring 2016,Yibi Huang,6.308857471520280,6.91
STAT 22200,1,Spring 2020,Yibi Huang,8.116,N/A
CHDV 25120,1,Spring 2016,Ariel Kalil,9.36888888888889,5.80
CHDV 25120,1,Winter 2020,Ariel Kalil,7.88528282140425,N/A
CHDV 25120,1,Winter 2021,Ariel Kalil,8.284426221282390,N/A
PBPL 29050,1,Winter 2017,Andrew Hammond,9.94,7.20
LLSO 24901,1,Autumn 2020,Raymond Lodato,5.805169028475890,N/A
LLSO 24901,1,Autumn 2015,Raymond Lodato,8.212375089019390,4.12
LLSO 24901,1,Autumn 2014,Raymond Lodato,9.496666666666670,5.16
LLSO 24901,1,Autumn 2016,Raymond Lodato,7.798536389293130,4.79
LLSO 24901,1,Autumn 2019,Raymond Lodato,6.427913808585080,N/A
CHEM 20100,1,Winter 2020,Dmitri Talapin,4.290614090532570,N/A
CHEM 20100,1,Winter 2021,Dmitri Talapin,6.648558664533150,N/A
CHEM 20100,1,Winter 2015,Dmitri Talapin,7.165784893939550,6.43
CHEM 20100,1,Winter 2016,"Dmitri Talapin,Zbigniew Gasyna",5.692122229282200,7.38
CHEM 20100,1,Winter 2017,Dmitri Talapin,6.42969693290175,9.04
CHEM 20100,1,Winter 2018,John Anderson,8.758333333333330,7.45
MDVL 20502,1,Winter 2020,John E Woods,9.732000000000000,N/A
FREN 12002,1,Winter 2020,Rebecca Anne Petrush,N/A,N/A
FREN 12002,1,Winter 2021,Rebecca Anne Petrush,10.0,N/A
ANTH 26330,1,Autumn 2020,Sarah Newman,9.966,N/A
RLST 20201,1,Autumn 2020,Ahmed El Shamsy,9.072,N/A
LACS 16300,1,Spring 2016,Brodwyn Fischer,9.285607202004040,4.37
LACS 16300,1,Spring 2015,Dain Borges,7.197534234014330,6.00
LACS 16300,1,Spring 2017,Brodwyn Fischer,8.691891021129110,7.54
LACS 16300,1,Spring 2020,Brodwyn Fischer,9.452,N/A
PLSC 29800,1,Spring 2017,,3.4861023344161,5.75
PLSC 29800,2,Autumn 2014,John Hansen,6.096552477245260,4.00
PLSC 29800,2,Spring 2017,Alejandro Flores,9.332222222222220,3.63
PLSC 29800,3,Spring 2016,Manuel Cabal Lopez,5.066650221911810,3.00
PLSC 29800,3,Spring 2017,Rachel Noll,6.909901220607310,3.00
PLSC 29800,4,Autumn 2014,John Hansen,7.024353942860940,5.67
PLSC 29800,4,Spring 2015,,6.164393151591080,10.00
PLSC 29800,4,Spring 2016,Anthony Badami,5.87373170290056,6.67
PLSC 29800,4,Spring 2017,Bastian Herre,7.226444274453720,4.50
PLSC 29800,5,Autumn 2014,John Hansen,7.133521468719860,4.83
PLSC 29800,5,Spring 2015,,6.490233330746520,5.67
PLSC 29800,5,Spring 2017,Nicholas Campbell-Seremetis,5.959853623204470,7.67
MATH 20000,2,Autumn 2020,"Stephen Cantrell, Lucas Culler, Jinping Zhuge",5.308981944539080,N/A
MATH 20000,3,Spring 2020,Lien-Yung Kao,9.366,N/A
MATH 20000,4,Autumn 2015,Hao Jia,6.655298198996160,6.15
MATH 20000,4,Autumn 2020,Jinping Zhuge,5.763893302446000,N/A
MATH 20000,4,Autumn 2019,Khadim War,6.585387340737210,N/A
MATH 20000,4,Winter 2020,Wenyu Pan,6.395376439326840,N/A
MATH 20000,4,Winter 2021,Seyed Zoalroshd,6.657108400899370,N/A
MATH 20000,5,Autumn 2020,Jinping Zhuge,7.038497240580500,N/A
MATH 20000,5,Autumn 2019,Khadim War,6.739213054438920,N/A
MATH 20000,5,Winter 2015,Mircea Voda,5.0695876768640300,4.88
MATH 20000,5,Winter 2016,David Cohen,7.877133610410840,4.50
MATH 20000,5,Winter 2020,Wenyu Pan,7.454485998501050,N/A
MATH 20000,5,Winter 2021,Seyed Zoalroshd,5.423091912516180,N/A
MATH 20000,5,Winter 2020,Lien-Yung Kao,5.287950534850450,N/A
MATH 20000,5,Winter 2017,Jinxin Xue,5.656139310940020,4.94
MATH 20000,8,Autumn 2014,Jack D Cowan,5.70246269673639,5.13
CMSC 21800,1,Autumn 2020,Sanjay Krishnan,6.8976321727051,N/A
CMSC 21800,1,Autumn 2019,Sanjay Krishnan,9.503,N/A
CRES 25405,1,Spring 2017,Charles (Chad) Broughton,9.931111111111110,6.11
REES 23154,1,Winter 2020,William Nickell,10.0,N/A
HIST 13200,1,Winter 2021,Katy Weintraub,6.248750727476350,N/A
HIST 13200,1,Winter 2015,Katy Weintraub,7.083202301683620,4.61
HIST 13200,1,Winter 2016,Katy Weintraub,7.2398179864329400,4.17
HIST 13200,1,Winter 2017,Katy Weintraub,9.774444444444450,4.64
HIST 13200,1,Winter 2020,Katy Weintraub,6.553672750446330,N/A
HIST 13200,9,(2206) Summer 2020,Katy Weintraub,5.645872479604890,N/A
HIST 13200,9,(2156) Summer 2015,Katy Weintraub,6.030420194712190,7.33
HIST 13200,9,(2166) Summer 2016,Katy Weintraub,4.93832390698924,19.25
HIST 13200,9,(2176) Summer 2017,Katy Weintraub,6.126500340243900,11.25
HIST 13200,9,(2206) Summer 2020,Jonathan Lyon,2.056801728137050,N/A
PHIL 21102,1,Spring 2016,"Anthony Freud,Martha C Nussbaum",9.564444444444440,5.00
ENSC 23900,1,Autumn 2020,David Archer,9.76,N/A
ENSC 23900,1,Autumn 2016,"David Archer,Albert Colman",7.968113117220630,6.71
ENSC 23900,1,Autumn 2019,David Archer,8.160416906032010,N/A
CMLT 28775,1,Autumn 2020,Kris Trujillo,9.686,N/A
BIOS 21506,1,Spring 2020,Arvind Murugan,8.692,N/A
ECMA 31000,1,Autumn 2020,Joseph Hardwick,9.440000000000000,N/A
MAAD 18500,1,Autumn 2020,Daniel Morgan,6.075159175957420,N/A
MAAD 18500,1,Autumn 2019,Allyson Field,9.634000000000000,N/A
REES 23115,1,Winter 2016,Yaroslav Gorbachov,9.83,4.75
HIST 13003,5,Spring 2015,Nathan John Ristuccia,4.557309676088300,6.00
HIST 13003,5,Spring 2016,Laura Scott,9.014613850491710,4.67
HIST 13003,5,Spring 2017,Nathan John Ristuccia,5.457904889622450,6.78
HIST 13003,7,Spring 2015,Nathan John Ristuccia,9.85,8.60
HIST 13003,7,Spring 2017,Nathan John Ristuccia,5.273107076542190,7.50
HIST 25616,1,Spring 2020,Orit Bashkin,9.766,N/A
HIST 25616,1,Spring 2017,Orit Bashkin,7.296207310505040,5.11
HMRT 23083,1,Autumn 2020,Erin McFee,9.856,N/A
JAPN 20100,1,Autumn 2020,Satoko Ogura,4.869774617067830,N/A
JAPN 20100,1,Autumn 2014,Yoko Katagiri,9.785,5.33
JAPN 20100,1,Autumn 2015,Yoko Katagiri,9.780000000000000,3.75
JAPN 20100,1,Autumn 2018,Misa Miyachi,8.625,5.67
JAPN 20100,1,Autumn 2019,Satoko Ogura,5.913566739606130,N/A
JAPN 20100,1,Autumn 2016,Yoko Katagiri,9.780000000000000,8.78
JAPN 20100,1,Autumn 2017,Yoko Katagiri,9.755000000000000,6.29
JAPN 20100,2,Autumn 2020,Yoko Katagiri,8.573240700218820,N/A
JAPN 20100,2,Autumn 2014,Misa Miyachi,9.375,6.33
JAPN 20100,2,Autumn 2015,Misa Miyachi,9.815,7.20
JAPN 20100,2,Autumn 2018,Satoko Ogura,9.11,4.57
JAPN 20100,2,Autumn 2019,Yoko Katagiri,9.841,N/A
JAPN 20100,2,Autumn 2016,Misa Miyachi,9.365,6.55
JAPN 20100,2,Autumn 2017,Misa Miyachi,10.0,4.20
JAPN 20100,3,Autumn 2018,Yoko Katagiri,9.835,6.33
BIOS 12117,1,Autumn 2019,Neil H Shubin,N/A,N/A
CMLT 26700,1,Winter 2015,Armando Maggi,8.702765398102180,6.50
CMLT 26700,1,Autumn 2016,Armando Maggi,9.75,6.00
CMSC 23400,1,Spring 2015,Matthew Wachs,6.05134815672012,5.00
CMSC 23400,1,Winter 2016,Andrew Chien,7.316814073951620,5.88
CMSC 23400,1,Winter 2017,Andrew Chien,8.475851931448730,8.38
CMSC 23400,1,Winter 2018,Haitao Zheng,8.855,7.33
CMSC 23400,1,Winter 2020,Haitao Zheng,5.694158538601420,N/A
CMSC 23400,1,Winter 2021,Haitao Zheng,7.039150272772360,N/A
PHYS 14100,1,Autumn 2020,Sidney R Nagel,5.965768038173510,N/A
PHYS 14100,1,Autumn 2019,Henry J Frisch,9.082,N/A
PHYS 14100,2,Autumn 2020,Abigail Vieregg,7.453034794273970,N/A
PHYS 14100,2,Autumn 2019,Abigail Vieregg,9.07779104756406,N/A
PHYS 14100,1,Autumn 2020,Sidney R Nagel,7.028690655300650,N/A
PHYS 14100,2,Autumn 2020,Abigail Vieregg,7.232294248501420,N/A
EGPT 20101,1,Autumn 2018,Brian Muhs,6.46,13.33
EGPT 20101,1,Autumn 2014,Janet H Johnson,9.585,11.00
EGPT 20101,1,Autumn 2019,Ella Karev,N/A,N/A
EGPT 20101,1,Autumn 2016,Janet H Johnson,9.875,9.63
RUSS 10103,1,Autumn 2020,Maria Iakubovich,6.892359716233130,N/A
RUSS 10103,1,Autumn 2015,Erik Houle,9.495000000000000,5.07
RUSS 10103,1,Autumn 2016,"Erik Houle,Zachary King",9.78,8.06
RUSS 10103,1,Autumn 2017,Erik Houle,9.95,8.22
RUSS 10103,1,Autumn 2018,Erik Houle,9.57,7.83
RUSS 10103,1,Autumn 2019,Maria Iakubovich,N/A,N/A
RUSS 10103,2,Autumn 2020,Erik Houle,9.916000000000000,N/A
RUSS 10103,2,Autumn 2015,Bronwyn Koehl,9.415,6.67
RUSS 10103,2,Autumn 2016,Zachary King,7.860000000000000,5.57
RUSS 10103,2,Autumn 2017,Cheryl Stephenson,9.83,7.67
RUSS 10103,2,Autumn 2018,Maria Iakubovich,9.5,6.00
RUSS 10103,2,Autumn 2019,Erik Houle,N/A,N/A
RUSS 10103,3,Autumn 2015,Zdenko Mandusic,9.775,3.50
RUSS 10103,3,Autumn 2016,Mark Baugher,9.9,4.10
RUSS 10103,3,Autumn 2017,Mark Baugher,9.75,4.40
RUSS 10103,3,Autumn 2018,Mark Baugher,9.665,6.80
RUSS 10103,3,Autumn 2019,Mark Baugher,N/A,N/A
SOSC 23700,0,Spring 2016,Ingu Hwang,7.432802189649790,3.98
SOSC 23700,1,Spring 2017,Bruce Cumings,8.965555555555560,5.32
SOSC 23700,1,Spring 2020,Jaewoong Jeon,6.824444975099370,N/A
SOCI 20233,1,Autumn 2020,Sharon Hicks-Bartlett,9.098,N/A
SOCI 20233,1,Spring 2016,Sharon Hicks-Bartlett,8.54041735370635,4.80
SOCI 20233,1,Winter 2015,Sharon Hicks-Bartlett,7.638738534071060,6.33
SOCI 20233,1,Autumn 2019,Sharon Hicks-Bartlett,7.724688029020560,N/A
SOCI 20233,1,Spring 2017,Sharon Hicks-Bartlett,8.544871447241460,5.25
JWSC 12001,1,Winter 2021,Sarah Hammerschlag,7.327903402687200,N/A
JWSC 12001,2,Winter 2021,Jessica Kirzane,9.98,N/A
JWSC 12001,2,Winter 2020,Cathleen Chopra-McGowan,5.125546114199600,N/A
CRWR 10406,1,Autumn 2020,Daniel Raeburn,9.666000000000000,N/A
CRWR 10406,1,Winter 2020,Benjamin Austen,6.290151259675150,N/A
CRWR 10406,1,Winter 2021,Benjamin Austen,9.42845995856391,N/A
CRWR 10406,1,Spring 2020,Dina Peone,7.469979999461870,N/A
CRWR 10406,1,Autumn 2019,Daniel Raeburn,5.571638609110560,N/A
CRWR 10406,2,Autumn 2020,Kathleen Blackburn,9.209848785169110,N/A
CRWR 10406,2,Winter 2020,Benjamin Lytal,6.392203359731650,N/A
CRWR 10406,2,Winter 2021,Kathleen Blackburn,9.492483600455620,N/A
CRWR 10406,2,Spring 2020,William Ayers,5.952195556831130,N/A
CRWR 10406,2,Autumn 2019,Kathleen Blackburn,6.651210346466720,N/A
TURK 20102,1,Winter 2015,Oya Topcuoglu,8.93,6.20
TURK 20102,1,Winter 2017,Helga Anetshofer-Karateke,9.5,4.25
PSYC 25700,1,Winter 2015,Boaz Keysar,7.032291749056460,5.04
PSYC 25700,1,Winter 2016,Boaz Keysar,6.618687796857130,3.94
PSYC 25700,1,Winter 2017,Boaz Keysar,9.18015938848585,5.19
PSYC 25700,1,Winter 2021,Boaz Keysar,9.766,N/A
ENST 13410,1,Autumn 2020,Dorian Abbot,5.761309847480110,N/A
ENST 13410,1,Spring 2020,"Dorian Abbot, David Cerny",4.814413958885940,N/A
ENST 13410,2,Autumn 2020,Dorian Abbot,5.313165285145890,N/A
ENST 13410,2,Spring 2020,"Dorian Abbot, Jingya Hu",5.040574491600350,N/A
ENST 13410,3,Autumn 2020,Dorian Abbot,5.824905227674630,N/A
ENST 13410,3,Spring 2020,"Dorian Abbot, Xinyi Liu",5.591177884615390,N/A
ENST 13410,4,Autumn 2020,Dorian Abbot,4.797389533598590,N/A
ENST 13410,4,Spring 2020,"Dorian Abbot, Jade Checlair",5.0398293545534900,N/A
ENST 13410,5,Autumn 2020,Dorian Abbot,4.862472369584440,N/A
ENST 13410,6,Autumn 2020,Dorian Abbot,4.362424458443860,N/A
ENST 13410,7,Autumn 2020,Dorian Abbot,8.996000000000000,N/A
ENST 13410,8,Autumn 2020,Dorian Abbot,4.842190207780730,N/A
ENST 13410,9,Spring 2020,"Dorian Abbot, Adrien Sy",5.211017517683470,N/A
ENST 13410,1,Spring 2020,"Dorian Abbot, Zhe Zhang",5.289159648541110,N/A
ENST 13410,1,Spring 2020,"Dorian Abbot, Xi Chen",4.408355437665780,N/A
ENST 13410,1,Spring 2020,"Dorian Abbot, Tatsu Monkman",4.863311505305040,N/A
ENST 13410,9,(2206) Summer 2020,Dorian Abbot,2.5106377099911600,N/A
HMRT 21400,1,Winter 2015,"Evan Lyon,Renslow Sherer",5.604379027082850,4.50
HMRT 21400,1,Winter 2016,"Evan Lyon,Renslow Sherer",7.9204253558299100,3.96
HMRT 21400,1,Winter 2020,"Evan Lyon, Renslow Sherer",6.7388552079469700,N/A
HMRT 21400,1,Winter 2017,"Evan Lyon,Renslow Sherer",9.572222222222220,3.29
HMRT 21400,1,Winter 2021,"Evan Lyon, Renslow Sherer",6.893776179770750,N/A
ITAL 10100,1,Autumn 2020,Clelia Masciello,6.502453652902110,N/A
ITAL 10100,1,Autumn 2018,Clelia Masciello,N/A,2.83
ITAL 10100,1,Autumn 2015,Sarah Atkinson,N/A,4.50
ITAL 10100,1,Autumn 2019,Clelia Masciello,N/A,N/A
ITAL 10100,1,Autumn 2016,Maria Rafalson,N/A,5.71
ITAL 10100,1,Autumn 2017,Chiara Nifosi,N/A,7.33
ITAL 10100,2,Autumn 2020,Elizabeth Porretto,7.1720629511983800,N/A
ITAL 10100,2,Autumn 2014,Elizabeth Porretto,N/A,2.80
ITAL 10100,2,Autumn 2015,Elizabeth Porretto,N/A,5.00
ITAL 10100,2,Autumn 2018,Elizabeth Porretto,N/A,4.29
ITAL 10100,2,Autumn 2019,Elizabeth Porretto,N/A,N/A
ITAL 10100,2,Autumn 2016,"Cosette Bruhns,Elizabeth Porretto",N/A,5.38
ITAL 10100,2,Autumn 2017,Elizabeth Porretto,N/A,4.50
ITAL 10100,3,Autumn 2020,Elizabeth Porretto,9.776,N/A
ITAL 10100,3,Autumn 2018,Elizabeth Porretto,N/A,3.40
ITAL 10100,3,Autumn 2014,Clelia Masciello,N/A,4.14
ITAL 10100,3,Autumn 2015,Elizabeth Porretto,N/A,4.71
ITAL 10100,3,Autumn 2019,Elizabeth Porretto,N/A,N/A
ITAL 10100,3,Autumn 2016,"Elizabeth Porretto,Fadil Moslemani",N/A,4.63
ITAL 10100,3,Autumn 2017,Elizabeth Porretto,N/A,5.33
ITAL 10100,4,Autumn 2020,Elizabeth Porretto,5.995007219174130,N/A
ITAL 10100,4,Autumn 2018,Clelia Masciello,N/A,4.91
ITAL 10100,4,Autumn 2014,Cosette Bruhns,N/A,5.67
ITAL 10100,4,Autumn 2015,Clelia Masciello,N/A,3.75
ITAL 10100,4,Autumn 2019,Elizabeth Porretto,N/A,N/A
ITAL 10100,4,Autumn 2017,Filippo Petricca,N/A,5.05
ITAL 10100,5,Autumn 2020,Sara Dallavalle,4.620196939070170,N/A
ITAL 10100,5,Autumn 2018,Elana Kranz,N/A,4.54
